Assembly Accession	Organism Name	Assembly Level	Assembly Status	Assembly Stats Total Sequence Length	Assembly Stats Number of Contigs	Assembly BioSample Accession	Assembly BioSample Isolation source	Assembly BioSample Geographic location	Assembly BioSample Host	candidate_group	keyword_hits
GCF_015844975.1	Bacillus toyonensis	Scaffold	current	5863811	43	SAMN03654048	soil	Germany		non_saline_candidate	
GCF_015844995.1	Bacillus toyonensis	Scaffold	current	5765702	41	SAMN03654049	soil	Germany		non_saline_candidate	
GCF_015845025.1	Bacillus toyonensis	Scaffold	current	6350992	42	SAMN03654250	soil	Germany		non_saline_candidate	
GCF_018739605.1	Bacillus toyonensis	Complete Genome	current	5702814	3	SAMN10879057	soil	Poland: Bialowieza National Park		non_saline_candidate	
GCF_018741125.1	Bacillus toyonensis	Complete Genome	current	5986099	5	SAMN10879088	soil	Poland: farmland in Jasienowka		non_saline_candidate	
GCF_018741525.1	Bacillus toyonensis	Complete Genome	current	6085297	4	SAMN10879053	soil	Poland: farmland in Jasienowka		non_saline_candidate	
GCF_018741545.1	Bacillus toyonensis	Complete Genome	current	5977271	5	SAMN10879078	soil	Poland: farmland in Jasienowka		non_saline_candidate	
GCF_018741625.1	Bacillus toyonensis	Complete Genome	current	6085753	4	SAMN10879049	soil	Poland: farmland in Jasienowka		non_saline_candidate	
GCF_019599385.1	Bacillus toyonensis	Scaffold	current	5676408	85	SAMN20499491		China:Zhengzhou	soil	non_saline_candidate	
GCF_022117595.1	Bacillus toyonensis	Contig	current	5932331	7	SAMN23567017	soil	USA: Dallas, Texas		non_saline_candidate	
GCF_022170805.1	Bacillus toyonensis	Complete Genome	current	5872224	6	SAMN20890002	soil	USA: Dallas, Texas	Environment	non_saline_candidate	
GCF_024919115.1	Bacillus toyonensis	Complete Genome	current	6247065	5	SAMN30473217	Commercial plant nursery	Viet Nam: Da Lat		non_saline_candidate	
GCF_031157435.1	Bacillus thuringiensis serovar aizawai	Scaffold	current	6846584	16	SAMN36379299	soil	South Korea: Seongju		non_saline_candidate	
GCF_045557325.1	Bacillus thuringiensis serovar israelensis	Scaffold	current	6623039	123	SAMN40125561	Red soil	India: Thirupathur		non_saline_candidate	
GCF_045557605.1	Bacillus thuringiensis serovar israelensis	Scaffold	current	6620240	119	SAMN40044628	Clay soil	India:Puducherry		non_saline_candidate	
GCF_046619495.1	Bacillus thuringiensis	Complete Genome	current	5601693	4	SAMN45893315	leaf and root of endophyte	United Arab Emirates: Al Ain	Citrullus colocynthis	non_saline_candidate	
GCF_046619515.1	Bacillus thuringiensis	Complete Genome	current	5176446	1	SAMN45893319	leaf and root of endophyte	United Arab Emirates: Al Ain	Citrullus colocynthis	non_saline_candidate	
GCF_046628115.1	Bacillus thuringiensis	Complete Genome	current	5611564	4	SAMN45893326	root of endophyte	United Arab Emirates: Al Ain	Citrullus colocynthis	non_saline_candidate	
GCF_047049285.1	Bacillus thuringiensis serovar fukuokaensis	Complete Genome	current	6302151	7	SAMN15523171	soil	Japan: Fukuoka	missing	non_saline_candidate	
GCF_047049475.1	Bacillus thuringiensis serovar sumiyoshiensis	Complete Genome	current	6312188	6	SAMN15523172	soil	Japan: Sumiyoshi	missing	non_saline_candidate	
GCF_047130435.1	Bacillus thuringiensis	Complete Genome	current	6738255	11	SAMN15699800		China: Hebei	soil	non_saline_candidate	
GCF_048159105.1	Bacillus thuringiensis	Contig	current	6365642	141	SAMN46433166	soil	China:Shanxi		non_saline_candidate	
GCF_049262535.1	Bacillus thuringiensis	Complete Genome	current	5870594	3	SAMN47557197	soil	China:Hubei		non_saline_candidate	
GCF_049444875.1	Bacillus thuringiensis	Contig	current	5764621	68	SAMN47278112	soil	Bangladesh		non_saline_candidate	
GCF_050327825.1	Bacillus thuringiensis	Scaffold	current	6418454	132	SAMN48409181	soil	China: Hainan		non_saline_candidate	
GCF_051027385.1	Bacillus thuringiensis	Complete Genome	current	5384107	2	SAMN47546028	root	China:Fujian	Chinese fir	non_saline_candidate	
GCF_051027395.1	Bacillus thuringiensis	Complete Genome	current	5378524	2	SAMN47546026	root	China:Fujian	Chinese fir	non_saline_candidate	
GCF_051027415.1	Bacillus thuringiensis	Complete Genome	current	6015257	4	SAMN47546024	root	China:Fujian	Chinese fir	non_saline_candidate	
GCF_051146765.1	Bacillus thuringiensis	Chromosome	current	6269733	42	SAMN39936051	soil	Mexico: Reynosa		non_saline_candidate	
GCF_051453465.1	Bacillus thuringiensis	Contig	current	6911357	28	SAMN35710843	oil palm soil	Malaysia		non_saline_candidate	
GCF_051805465.1	Bacillus thuringiensis	Complete Genome	current	5292368	1	SAMN41382604	soil	Brazil: Paraiba do Sul, Rio de Janeiro		non_saline_candidate	
GCF_052938895.1	Bacillus thuringiensis	Scaffold	current	6418454	242	SAMN32885206	soil	India: Tamilnadu		non_saline_candidate	
GCF_053578475.1	Bacillus thuringiensis	Scaffold	current	6414108	338	SAMN43589579	soil	India: Tamil Nadu		non_saline_candidate	
GCF_054332455.1	Bacillus thuringiensis	Complete Genome	current	5675381	1	SAMN54328446	soil	China:Qingdao		non_saline_candidate	
GCF_054604595.1	Bacillus thuringiensis	Scaffold	current	5986145	885	SAMN33317125	soil	India: Tamil Nadu		non_saline_candidate	
GCF_055269965.1	Bacillus thuringiensis	Contig	current	5608442	118	SAMN53839583	soil	Bangladesh	missing	non_saline_candidate	
GCF_056832985.1	Bacillus thuringiensis	Contig	current	5912409	39	SAMN47024101	rhizospheric soil	Mexico: Puebla, Chietla	Neltuma laevigata	non_saline_candidate	
GCF_056833535.1	Bacillus thuringiensis serovar israelensis	Scaffold	current	6633832	143	SAMN40152688	Clay soil	India: Vellore		non_saline_candidate	
GCF_000740715.1	Bacillus velezensis	Scaffold	current	3951956	96	SAMN02947774	soil	China: Ranzhuang Tunnel, Hebei Province		non_saline_candidate	
GCF_000786145.2	Bacillus velezensis	Scaffold	current	3986274	64	SAMN03106920	flowers from a wild plant	Spain: mediterranean nord-east coast		non_saline_candidate	
GCF_000875875.2	Bacillus velezensis	Chromosome	current	4006441	6	SAMN03271888	Cotton Plant Rhizosphere	USA		non_saline_candidate	
GCF_000934885.1	Bacillus velezensis	Contig	current	4111403	30	SAMN02808187	soil	South Korea: Gangwon		non_saline_candidate	
GCF_000960265.2	Bacillus velezensis	Contig	current	3888922	18	SAMN03198508	rice rhizosphere soil	South Korea: Cheongwon		non_saline_candidate	
GCF_000973485.1	Bacillus velezensis	Complete Genome	current	3903017	1	SAMN03470201	soil	China	-	non_saline_candidate	
GCF_001023595.1	Bacillus velezensis	Complete Genome	current	4009746	1	SAMN03733934	4-year-old roots of Korean ginseng	South Korea: Cheongju		non_saline_candidate	
GCF_001175005.1	Bacillus velezensis	Contig	current	3922431	1	SAMEA3356669	rhizosphere	Egypt	Calendula officinalis	non_saline_candidate	
GCF_001440465.1	Bacillus velezensis	Contig	current	3881667	15	SAMN04046537	soil	China: Qingdao City		non_saline_candidate	
GCF_001461845.1	Bacillus velezensis	Contig	current	4006259	28	SAMN04196680	soil	Israel: Ness Ziona		non_saline_candidate	
GCF_001469675.1	Bacillus velezensis	Contig	current	3928789	2	SAMN04223542	Apple rhizosphere soil	China: Shandong Province		non_saline_candidate	
GCF_001647945.1	Bacillus velezensis	Contig	current	4039784	51	SAMN04461072	soil	USA	not applicable	non_saline_candidate	
GCF_001647965.1	Bacillus velezensis	Contig	current	3989402	53	SAMN04461071	soil	USA	not applicable	non_saline_candidate	
GCF_001685645.1	Bacillus velezensis	Complete Genome	current	3929772	1	SAMN04816858	Cucumber rhizosphere soil	China: Tangshan city, Hebei province		non_saline_candidate	
GCF_001709045.1	Bacillus velezensis	Contig	current	4052005	105	SAMN04990135	agricultural soil	Canada		non_saline_candidate	
GCF_001709055.1	Bacillus velezensis	Contig	current	4209526	53	SAMN04990136	agricultural soil	Canada		non_saline_candidate	
GCF_001709115.1	Bacillus velezensis	Contig	current	4062837	105	SAMN04990132	agricultural soil	USA:FL		non_saline_candidate	
GCF_002002555.1	Bacillus velezensis	Contig	current	3881265	19	SAMN06007748	chernozem soil	Moldova	Triticum aestivum L.	non_saline_candidate	
GCF_002005345.1	Bacillus velezensis	Complete Genome	current	4143608	2	SAMN06196402	rice paddy soil	Korea: Goheung		non_saline_candidate	
GCF_002057535.1	Bacillus velezensis	Complete Genome	current	3926520	1	SAMN05949245	soil	China:Beijing		non_saline_candidate	
GCF_002071595.1	Bacillus velezensis	Contig	current	3958607	64	SAMN05772828	soil	Mexico: Santo Domingo, San Luis Potosi	wild plant	non_saline_candidate	
GCF_002105595.1	Bacillus velezensis	Complete Genome	current	3963726	1	SAMN06711603	rhizosphere	Canada: Delhi	Potato	non_saline_candidate	
GCF_002117165.1	Bacillus velezensis	Complete Genome	current	3929792	1	SAMN03571282	rice rhizosphere soil	South Korea: Cheongwon		non_saline_candidate	
GCF_002192235.1	Bacillus velezensis	Complete Genome	current	3929760	1	SAMN06231161	Lycium barbarum L. rhizosphere	China: Zhongning, Ningxia		non_saline_candidate	
GCF_002204665.1	Bacillus velezensis	Scaffold	current	3905592	65	SAMN07174738	maize rhizosphere	South Africa: North West		non_saline_candidate	
GCF_002205715.1	Bacillus velezensis	Complete Genome	current	3900066	2	SAMN07248583	Root endosphere	South Korea: Yecheon	Solanum lycopersicum	non_saline_candidate	
GCF_002237515.1	Bacillus velezensis	Complete Genome	current	3979382	1	SAMN07371515		China: Xiqing district of Tianjin city	soil	non_saline_candidate	
GCF_002238395.1	Bacillus velezensis	Complete Genome	current	3872560	3	SAMN07371516	field soil	China		non_saline_candidate	
GCF_002269705.1	Bacillus velezensis	Contig	current	4017761	57	SAMN05846289	soil	Mexico: Zacatecas, Morelos		non_saline_candidate	
GCF_002276265.1	Bacillus velezensis	Contig	current	4291535	86	SAMN07514823	Garden soil	not applicable		non_saline_candidate	
GCF_002688525.1	Bacillus velezensis	Complete Genome	current	4090582	1	SAMN07768195	soil	China: pear germplasm repository of the Institute of Pomology, Chinese Academy of Agricultural Sciences, Xingcheng		non_saline_candidate	
GCF_002741705.1	Bacillus velezensis	Complete Genome	current	4197217	1	SAMN07836906	rare dormant volcanic soils	China: Changbai Mountain in Jilin Province		non_saline_candidate	
GCF_002761535.1	Bacillus velezensis	Complete Genome	current	4006746	1	SAMN05980781		China: Shandong	soil microorganism	non_saline_candidate	
GCF_002763675.1	Bacillus velezensis	Complete Genome	current	4024750	2	SAMN07840093	soil	China: Taian		non_saline_candidate	
GCF_002764075.1	Bacillus velezensis	Complete Genome	current	4061552	1	SAMN07977821	soil	China: tianjin		non_saline_candidate	
GCF_002844125.1	Bacillus velezensis	Complete Genome	current	4246605	1	SAMN08158236	soil	China: Dezhou		non_saline_candidate	
GCF_002916875.1	Bacillus velezensis	Scaffold	current	3879012	36	SAMN06628691	soil used for soybean agriculture	China: Heilongjiang, Harbin	not applicable	non_saline_candidate	
GCF_002968415.1	Bacillus velezensis	Complete Genome	current	4385679	2	SAMN08450108	bamboo forest soil	China:Tianmu Mountain		non_saline_candidate	
GCF_002998915.1	Bacillus velezensis	Scaffold	current	3851762	28	SAMN08639691	soil	China: Tibet		non_saline_candidate	
GCF_003045165.1	Bacillus velezensis	Complete Genome	current	3929794	1	SAMN08826799	soil	South Korea: Daejeon		non_saline_candidate	
GCF_003047005.1	Bacillus velezensis	Complete Genome	current	3893072	1	SAMN08826801	soil	Korea: Daejeon		non_saline_candidate	
GCF_003047025.1	Bacillus velezensis	Complete Genome	current	3893071	1	SAMN08826800	soil	Korea: Daejeon		non_saline_candidate	
GCF_003047045.1	Bacillus velezensis	Complete Genome	current	3893029	1	SAMN08826802	soil	Korea: Daejeon		non_saline_candidate	
GCF_003071465.1	Bacillus velezensis	Complete Genome	current	3975084	1	SAMN06759344	Pepper plant	Korea: Gwangyang Province		non_saline_candidate	
GCF_003150855.1	Bacillus velezensis	Complete Genome	current	3913872	1	SAMN09212893	banana rhizosphere soil	China: Hainan province		non_saline_candidate	
GCF_003265765.1	Bacillus velezensis	Contig	current	4212703	40	SAMN08384465	soil	Netherlands		non_saline_candidate	
GCF_003265825.1	Bacillus velezensis	Contig	current	3923215	26	SAMN08384466	soil	Netherlands		non_saline_candidate	
GCF_003285085.1	Bacillus velezensis	Complete Genome	current	4321463	2	SAMN09354865	rhizosphere soil	China		non_saline_candidate	
GCF_003390415.1	Bacillus velezensis	Complete Genome	current	3919798	1	SAMN09759669		China	plant	non_saline_candidate	
GCF_003431885.1	Bacillus velezensis	Complete Genome	current	3929745	1	SAMN04419262	rhizosphere soil of field-grown rice	South Korea: Cheongwon		non_saline_candidate	
GCF_003441635.1	Bacillus velezensis	Chromosome	current	4009999	3	SAMN09856379	soil	USA		non_saline_candidate	
GCF_003546955.1	Bacillus velezensis	Complete Genome	current	3978954	1	SAMN09951221	soil	Belarus: Vileyka District		non_saline_candidate	
GCF_003704405.1	Bacillus velezensis	Contig	current	4114257	264	SAMN10178429	soil	USA:IL		non_saline_candidate	
GCF_003854915.1	Bacillus velezensis	Complete Genome	current	4141063	1	SAMN10437817	potato rhizosphere	Canada:Delhi		non_saline_candidate	
GCF_003860445.1	Bacillus velezensis	Complete Genome	current	4118468	1	SAMN09475269	rhizosphere soil	China		non_saline_candidate	
GCF_003986895.1	Bacillus velezensis	Contig	current	4210155	35	SAMN10497932	rhizosphere	France	maize	non_saline_candidate	
GCF_003990425.1	Bacillus velezensis	Contig	current	4280415	29	SAMN10375213	soil / grassland	Netherlands		non_saline_candidate	
GCF_003990455.1	Bacillus velezensis	Contig	current	3952155	43	SAMN10375212	soil / grassland	Netherlands		non_saline_candidate	
GCF_004009895.1	Bacillus velezensis	Scaffold	current	3878921	2	SAMN10491987	root	China:Zhengzhou	Vitis labrusca x Vitis vinifera	non_saline_candidate	
GCF_004101805.1	Bacillus velezensis	Complete Genome	current	3997902	1	SAMN10268423	Mango Ochard	Mexico: Sinaloa	plants	non_saline_candidate	
GCF_004116955.1	Bacillus vallismortis	Complete Genome	current	4286362	1	SAMN08222596	soil	USA		non_saline_candidate	
GCF_004294525.1	Bacillus velezensis	Scaffold	current	4148556	452	SAMN10787383	Maize rhizosphere	South Africa	Soil	non_saline_candidate	
GCF_004331895.1	Bacillus velezensis	Chromosome	current	3715675	8	SAMN11037194	soil	Iran		non_saline_candidate	
GCF_004799565.1	Bacillus velezensis	Complete Genome	current	3947206	1	SAMN11397814	soil	Brazil: Mato Grosso		non_saline_candidate	
GCF_006349645.1	Bacillus tropicus	Contig	current	5958606	68	SAMN11964771	Brassica juncea rhizosphere	Viet Nam		non_saline_candidate	
GCF_006351595.1	Bacillus velezensis	Contig	current	3867857	20	SAMN11974862	root	Viet Nam	black pepper plant	non_saline_candidate	
GCF_006351615.1	Bacillus velezensis	Contig	current	3950573	40	SAMN11974892	black pepper plant rhizosphere	Viet Nam		non_saline_candidate	
GCF_006351625.1	Bacillus velezensis	Contig	current	3866305	30	SAMN11974894	coffee plant rhizosphere	Viet Nam		non_saline_candidate	
GCF_006351665.1	Bacillus velezensis	Contig	current	3865047	29	SAMN11974906	root	Viet Nam	black pepper plant	non_saline_candidate	
GCF_006351675.1	Bacillus velezensis	Contig	current	3833141	25	SAMN11974859	root	Viet Nam	black pepper plant	non_saline_candidate	
GCF_006351695.1	Bacillus velezensis	Contig	current	4044692	48	SAMN11974897	black pepper plant rhizosphere	Viet Nam		non_saline_candidate	
GCF_006351705.1	Bacillus velezensis	Contig	current	3864301	33	SAMN11974895	coffee plant rhizosphere	Viet Nam		non_saline_candidate	
GCF_006489235.1	Bacillus velezensis	Complete Genome	current	3983303	1	SAMN12015793	inner tissues of cotton plant (Gossypium sp.)	Tajikistan: Dushanbe		non_saline_candidate	
GCF_006965525.1	Bacillus velezensis	Complete Genome	current	4063541	1	SAMN08142170	soil of root	China	rice	non_saline_candidate	
GCF_008367895.1	Bacillus velezensis	Complete Genome	current	3915550	1	SAMN12671280	rhizospheric soil of Panax notogensing	China: Yunnan Province		non_saline_candidate	
GCF_008727675.1	Bacillus velezensis	Complete Genome	current	3995978	1	SAMN12784817	soil	China	Bacillus	non_saline_candidate	
GCF_009193045.1	Bacillus velezensis	Contig	current	3931678	17	SAMN12206505	rhizosphere soil	China: Beijing	lettuce	non_saline_candidate	
GCF_009362235.1	Bacillus velezensis	Complete Genome	current	3929791	1	SAMN12990507	soil	China		non_saline_candidate	
GCF_009738165.1	Bacillus velezensis	Complete Genome	current	4004056	1	SAMN13164714	soil	China:baoding		non_saline_candidate	
GCF_009931675.1	Bacillus velezensis	Complete Genome	current	4050296	1	SAMN13885683	soil	South Korea:Jeong-si		non_saline_candidate	
GCF_009996865.1	Bacillus velezensis	Contig	current	4103502	14	SAMN13916046	Aerial roots	India	Ficus benghalensis	non_saline_candidate	
GCF_010671715.1	Bacillus velezensis	Scaffold	current	3960516	74	SAMN14074146	rhizosphere	Pakistan	Triticum aestivum	non_saline_candidate	
GCF_011100445.1	Bacillus velezensis	Complete Genome	current	3929583	1	SAMN14253886	Citrus rhizosphere soil	China: Jiangxi	soil	non_saline_candidate	
GCF_011769925.1	Bacillus velezensis	Complete Genome	current	3929585	1	SAMN14422846	soil	Belarus		non_saline_candidate	
GCF_012972775.1	Bacillus velezensis	Scaffold	current	4148778	59	SAMN14613775	soil	Brazil: Pocon Pantanal		non_saline_candidate	
GCF_013201135.1	Bacillus velezensis	Complete Genome	current	3929218	1	SAMN14912738	Farmland soils	China: Shenyang, Liaoning		non_saline_candidate	
GCF_013201465.1	Bacillus velezensis	Complete Genome	current	3908940	1	SAMN14978898	Casuarina equisetifolia rhizosphere	China: Zhejiang		non_saline_candidate	
GCF_013284475.1	Bacillus velezensis	Contig	current	3932265	34	SAMN15006543	orange plant root	Viet Nam: Cao Phong, Hoa Binh	orange plant	non_saline_candidate	
GCF_013284545.1	Bacillus velezensis	Contig	current	3874748	36	SAMN15006565	soil from orange tree roots	Viet Nam: Cao Phong, Hoa Binh		non_saline_candidate	
GCF_013284555.1	Bacillus velezensis	Contig	current	3871413	45	SAMN15006566	orange plant root adhering soil	Viet Nam: Cao Phong, Hoa Binh		non_saline_candidate	
GCF_013284575.1	Bacillus velezensis	Contig	current	3825619	34	SAMN15006544	orange plant leaf	Viet Nam: Cao Phong, Hoa Binh	orange plant	non_saline_candidate	
GCF_013284585.1	Bacillus velezensis	Contig	current	3871310	40	SAMN15006958	soil from tomato plant	Viet Nam: Dan Phong, Ha Noi		non_saline_candidate	
GCF_013284625.1	Bacillus velezensis	Contig	current	3883818	34	SAMN15006954	soil from orange tree roots	Viet Nam: Cao Phong, Hoa Binh		non_saline_candidate	
GCF_013284635.1	Bacillus velezensis	Contig	current	3877057	24	SAMN15009502	soil from tomato plant	Viet Nam: Dan Phong, Ha Noi		non_saline_candidate	
GCF_013284655.1	Bacillus velezensis	Contig	current	3874124	41	SAMN15009506	root of tomato plant	Viet Nam: Hoai Duc, Ha Noi	tomato plant	non_saline_candidate	
GCF_013284685.1	Bacillus velezensis	Contig	current	3875639	33	SAMN15009582	soil from tomato plant	Viet Nam: Hoai Duc, Ha Noi		non_saline_candidate	
GCF_013284695.1	Bacillus velezensis	Contig	current	3878653	37	SAMN15009581	soil from tomato plant	Viet Nam: Hoai Duc, Ha Noi		non_saline_candidate	
GCF_013284725.1	Bacillus velezensis	Contig	current	3891722	49	SAMN15009693	root of tomato plant	Viet Nam: Hoai Duc, Ha Noi	tomato plant	non_saline_candidate	
